ID,Checked,D_REVIEW_NOTES
8022,Unsure,"Agree with change date, but not sure the pixel was primary forest in 1990"
8023,Agree,NA
8024,Agree,NA
8025,Unsure,Not sure whether the pixel was primary forest in 1990
8026,NA,NA
8027,NA,NA
8028,Agree,NA
8029,Recommend change,"Already degraded forest by first cloud free image in 1997; agree with clearing event dates, and abandoned most likely driver"
8030,NA,NA
8031,Agree,NA
8032,NA,NA
8033,Unsure,Possible this is a degraded peat forest?
8034,NA,NA
8035,NA,NA
8036,NA,NA
8037,NA,NA
8038,NA,NA
8039,NA,NA
8040,Unsure,Probably degraded forest in 1990; also might have been abandoned in 2002 then converted to palm in 2006 (less certain about that than 1990 status)
8041,Recommend change,"Degraded selective logging in 1992, cleared abandoned in 2010, possibly cleared for palm in 2013"
8042,NA,NA
8043,Unsure,2010 might have just been nearby clearing
8044,NA,NA
8045,Agree,NA
8046,Agree,NA
8047,NA,NA
8048,NA,NA
8049,NA,NA
8050,NA,NA
8051,NA,NA
8052,NA,NA
8053,Agree,NA
8054,NA,NA
8055,NA,NA
8056,NA,NA
8057,NA,NA
8058,NA,NA
8059,NA,NA
8060,Agree,NA
8061,NA,NA
8062,NA,NA
8063,NA,NA
8064,Agree,NA
8065,Agree,NA
8066,NA,NA
8067,NA,NA
8068,Agree,NA
8069,Recommend change,"Degraded nearby clearing in 1997; cleared in 1998, but not sure if this was abandoned or fire (maybe more likely fire?)"
8070,NA,NA
8071,NA,NA
8072,Unsure,May have been cleared during one of the fire events (or possibly non forest in 1990?)
8073,NA,NA
8074,Recommend change,Probably cleared fire in 2016
8075,NA,NA
8076,NA,NA
8077,NA,NA
8078,NA,NA
8079,NA,NA
8080,NA,NA
8081,NA,NA
8082,Agree,NA
8083,Agree,NA
8084,Agree,NA
8085,NA,NA
8086,NA,NA
8087,Agree,NA
8088,Agree,NA
8089,NA,NA
8090,NA,NA
8091,NA,NA
8092,Unsure,"Cleared again in 2007, maybe for palm oil, though probably abandoned"
8093,NA,NA
8094,Recommend change,"Pixel not visible in 1998, nearby clearing should be assigned to 1999; pretty sure I agree with the clearing date and driver"
8095,Agree,NA
8096,NA,NA
8097,NA,NA
8098,Recommend change,Already degraded by fire cloud free image (1999); agree with 2013 andd 2015 events
8099,NA,NA
8100,Agree,NA
8101,NA,NA
8102,Agree,NA
8103,Recommend change,More likely nearby peatland draining than natural disturbance
8104,Recommend change,"Peatland draining, not natural disturbance"
8105,Agree,NA
8106,Agree,NA
8107,Agree,NA
8108,NA,NA
8109,NA,NA
8110,NA,NA
8111,NA,NA
8112,NA,NA
8113,NA,NA
8114,NA,NA
8115,NA,NA
8116,NA,NA
8117,NA,NA
8118,NA,NA
8119,Agree,NA
8120,NA,NA
8121,Agree,NA
8122,NA,NA
8123,Unsure,Not sure whether this was abandoned or smallholder; also possible the pixel was actually cleared in 1997 (or possibly 1993?) and/or that this area was already non primary forest in 1990
8124,Agree,NA
8125,Agree,NA
8126,NA,NA
8127,Agree,NA
8128,NA,NA
8129,Agree,NA
8130,NA,NA
8131,Agree,NA
8132,NA,NA
8133,Agree,NA
8134,NA,NA
8135,NA,NA
8136,NA,NA
8137,Agree,NA
8138,Agree,NA
8139,Agree,NA
8140,Agree,NA
8141,NA,NA
8142,Agree,NA
8143,NA,NA
8144,NA,NA
8145,NA,NA
8146,Recommend change,2004 either peatland draining or selective logging
8147,Unsure,In Google Earth this pixel is over a very uniform forest patch (which may have been recently planted in 2012)
8148,NA,NA
8149,NA,NA
8150,Agree,NA
8151,NA,NA
8152,NA,NA
8153,Agree,NA
8154,Unsure,"I think this was non forest by 2000 - maybe cleared by fire in 1998? (no cloud free image that year); or the 1995 event was clearing, not just degradation?"
8155,Agree,NA
8156,NA,NA
8157,Agree,NA
8158,NA,NA
8159,Agree,NA
8160,NA,NA
8161,NA,NA
8162,Agree,NA
8163,NA,NA
8164,NA,NA
8165,Agree,NA
8166,NA,NA
8167,NA,NA
8168,NA,NA
8169,NA,NA
8170,NA,NA
8171,NA,NA
8172,NA,NA
8173,Recommend change,"Also degraded by nearby clearing in 2002; agree with other clearing events, though not positive the pixel was intact forest in 1990 (more likely degraded forest)"
8174,NA,NA
8175,Agree,NA
8176,Agree,NA
8177,NA,NA
8178,NA,NA
8179,Agree,NA
8180,NA,NA
8181,NA,NA
8182,Agree,NA
8183,NA,NA
8184,NA,NA
8185,NA,NA
8186,Agree,NA
8187,NA,NA
8188,NA,NA
8189,NA,NA
8190,NA,NA
8191,NA,NA
8192,NA,NA
8193,Unsure,Not sure whether the pixel was primary forest in 1990
8194,NA,NA
8195,Agree,NA
8196,NA,NA
8197,NA,NA
8198,Agree,NA
8199,Agree,NA
8200,NA,NA
8201,Unsure,Not sure the pixel was primary forest in 1990
8202,Agree,NA
8203,NA,NA
8204,NA,NA
8205,Recommend change,"I think this was cleared abandoned in 1996, then cleared for smallholder land use in 2011 (or cleared for smallholder land use twice?)"
8206,Agree,NA
8207,NA,NA
8208,Agree,NA
8209,Agree,NA
8210,Agree,NA
8211,NA,NA
8212,NA,NA
8213,Unsure,"Agree with clearing date, not sure if it was cleared for smallholder or abandoned"
8214,Agree,NA
8215,NA,NA
8216,Agree,NA
8217,NA,NA
8218,Agree,NA
8219,NA,NA
8220,NA,NA
8221,Agree,NA
8222,NA,NA
8223,Recommend change,"Cleared abandoned in 2009, then cleared for palm in 2013; also degraded nearby clearing in 1999"
8224,NA,NA
8225,NA,NA
8226,NA,NA
8227,Agree,NA
8228,Recommend change,Cleared abandoned more likely than cleared smallholder
8229,Agree,NA
8230,NA,NA
8231,NA,NA
8232,NA,NA
8233,NA,NA
8234,NA,NA
8235,NA,NA
8236,Agree,NA
8237,Recommend change,Degraded nearby clearing in 2009; agree with other clearing events
8238,NA,NA
8239,NA,NA
8240,NA,NA
8241,NA,NA
8242,NA,NA
8243,Agree,NA
8244,NA,NA
8245,NA,NA
8246,NA,NA
8247,NA,NA
8248,Unsure,Not positive the pixel was forested in 1990 (probably either rubber or a peatland)
8249,Agree,NA
8250,NA,NA
8251,Agree,NA
8252,NA,NA
8253,NA,NA
8254,NA,NA
8255,Recommend change,"Boundary pixel, I think it might have been cleared, not just degraded, in 2000 (or 2001?)"
8256,NA,NA
8257,NA,NA
8258,Agree,NA
8259,NA,NA
8260,NA,NA
8261,Agree,NA
8262,Agree,NA
8263,Recommend change,"Cleared palm in 2010 (or possibly 2014?); palms visible in 2016 GE image; also, boundary pixel between forest edge and road, still forested in 1990?"
8264,NA,NA
8265,Recommend change,"Actually cleared in 2005; cleared again in 2015, also maybe possible the pixel was planted with palms at some point?"
8266,NA,NA
8267,NA,NA
8268,NA,NA
8269,NA,NA
8270,Unsure,"Agree with the clearing event, but possible the pixel was actually planted with rubber or another tree crop in 1997, not just abandoned (not certain about this though)"
8271,NA,NA
8272,Agree,NA
8273,Agree,NA
8274,Recommend change,"Cleared (either abandoned or smallholder) in 2006; agree with other change events, though possible the pixel was also cleared in 2000; also not certain this was primary forest in 1990"
8275,Recommend change,I don’t think the pixel was degraded by selective logging until 1997
8276,NA,NA
8277,NA,NA
8278,NA,NA
8279,Recommend change,Probably non forest in 1990 (smallholder shifting cultvation area?)
8280,NA,NA
8281,Agree,NA
8282,NA,NA
8283,NA,NA
8284,Agree,NA
8285,NA,NA
8286,NA,NA
8287,Agree,NA
8288,Recommend change,"Cleared for palm in 1998, not 1999"
8289,Agree,NA
8290,Agree,NA
8291,Agree,NA
8292,Agree,NA
8293,NA,NA
8294,Unsure,Might have been degraded forest in 1990; agree with change events
8295,Recommend change,Fire degradation not visible until 1999 (so just one degradation event)
8296,Agree,NA
8297,NA,NA
8298,Agree,NA
8299,Agree,NA
8300,Agree,NA
8301,NA,NA
8302,Agree,NA
8303,NA,NA
8304,Agree,NA
8305,NA,NA
8306,NA,NA
8307,Agree,NA
8308,NA,NA
8309,NA,NA
8310,Agree,NA
8311,Agree,NA
8312,Unsure,"Not sure this was forest in 1990, could have been rubber (though also possible it was a wetland forest)"
8313,NA,NA
8314,NA,NA
8315,NA,NA
8316,Agree,NA
8317,Agree,NA
8318,NA,NA
8319,NA,NA
8320,Agree,NA
8321,Agree,NA
8322,Agree,NA
8323,Agree,NA
8324,NA,NA
8325,Agree,NA
8326,NA,NA
8327,Recommend change,More likely cleared - abandoned in 2010
8328,Recommend change,"Nearby clearing, not selective logging; also possibly not primary forest?"
8329,Recommend change,"Cleared abandoned in 2005, cleared abandoned in 2009, cleared abandoned in 2011, cleared palm in 2013"
8330,Agree,NA
8331,NA,NA
8332,NA,NA
8333,NA,NA
8334,Recommend change,"Nearby clearing not visible until 2000; also degraded nearby clearing again in 2002; also I think this is a peat forest, but not certain"
8335,Agree,NA
8336,Agree,NA
8337,NA,NA
8338,Agree,NA
8339,Recommend change,I think the pixel was cleared directly for palm in 1996
8340,NA,NA
8341,NA,NA
8342,NA,NA
8343,NA,NA
8344,NA,NA
8345,Agree,NA
8346,NA,NA
8347,NA,NA
8348,Agree,NA
8349,NA,NA
8350,Agree,NA
8351,NA,NA
8352,NA,NA
8353,NA,NA
8354,NA,NA
8355,Agree,NA
8356,Agree,NA
8357,Agree,NA
8358,Agree,NA
8359,NA,NA
8360,NA,NA
8361,NA,NA
8362,Recommend change,"Cleared in 2008, not 2009 (abandoned, not smallholder); cleared again in 2013 (either palm or abandoned)"
8363,NA,NA
8364,NA,NA
8365,NA,NA
8366,NA,NA
8367,Recommend change,"No cloud free image in 1994, probably cleared - abandoned in 1996, never cleared for palm"
8368,NA,NA
8369,Agree,NA
8370,NA,NA
8371,NA,NA
8372,NA,NA
8373,NA,NA
8374,NA,NA
8375,NA,NA
8376,NA,NA
8377,NA,NA
8378,NA,NA
8379,NA,NA
8380,NA,NA
8381,NA,NA
8382,NA,NA
8383,NA,NA
8384,Recommend change,"Cleared abandoned in 1999, cleared palm (?) in 2007"
8385,NA,NA
8386,NA,NA
8387,NA,NA
8388,Agree,NA
8389,NA,NA
8390,NA,NA
8391,NA,NA
8392,NA,NA
8393,Unsure,"I think the pixel might have been abandoned in 2012, not cleared for tree plantations; also I think the pixel was probably non primary forest in 1990"
8394,NA,NA
8395,NA,NA
8396,NA,NA
8397,NA,NA
8398,NA,NA
8399,NA,NA
8400,NA,NA
8401,Recommend change,2014 clearing event probably not for tree plantations (slow regrowth); more likely abandoned or palm
8402,Recommend change,"Cleared - abandoned in 2010, either cleared - abandoned or cleared - palm in 2015"
8403,Agree,NA
8404,NA,NA
8405,Unsure,"Pixel not visible in 1997, I think it was most likely degraded by selective logging, not cleared"
8406,NA,NA
8407,NA,NA
8408,Recommend change,"Probably rubber in 1990; also I think it might have been replanted with rubber, not acacia"
8409,NA,NA
8410,Agree,NA
8411,NA,NA
8412,Agree,NA
8413,Agree,NA
8414,Unsure,"Probably cleared - abandoned in 2002, 2005 (possibly by fire in 2005), then finally cleared for palm in 2012"
8415,NA,NA
8416,Recommend change,"Degraded nearby clearing in 2013, not 2012; also I don't think the pixel was ever actually cleared"
8417,NA,NA
8418,NA,NA
8419,NA,NA
8420,NA,NA
8421,NA,NA
8422,Agree,NA
8423,Agree,NA
8424,NA,NA
8425,Agree,NA
8426,NA,NA
8427,Agree,NA
8428,Agree,NA
8429,Agree,NA
8430,Recommend change,Nearby clearing
8431,Agree,NA
8432,Unsure,Not positive the 2016 clearing was by fire
8433,Recommend change,"Cleared - abandoned in 1998, then cleared for palm in 2007"
8434,NA,NA
8435,Recommend change,Degradation not visible until 2006 (no cloud free image in 2005); agree with other clearing events
8436,Recommend change,I think this was more likely cleared for palm than smallholder (though in 2014 GE image can't tell if the pixel has been planted)
8437,NA,NA
8438,NA,NA
8439,Agree,NA
8440,Agree,NA
8441,Agree,NA
8442,NA,NA
8443,NA,NA
8444,Agree,NA
8445,NA,NA
8446,NA,NA
8447,NA,NA
8448,NA,NA
8449,NA,NA
8450,Recommend change,"I think the pixel was probably cleared for smallholder land use in 1998, not abandoned; also I don't see the 2012 clearing, but pixel was probably cleared in 2015"
8451,NA,NA
8452,NA,NA
8453,NA,NA
8454,NA,NA
8455,NA,NA
8456,Unsure,"Probably cleared - abandoned in 2014, not cleared for tree plantations"
8457,Unsure,"Slow regrowth after the 2011 clearing, not sure this is a tree plantation"
8458,NA,NA
8459,Recommend change,"Can't see the pixel in 1997, palm conversion date should be 1998"
8460,Agree,NA
8461,Agree,NA
8462,Agree,NA
8463,NA,NA
8464,NA,NA
8465,NA,NA
8466,Recommend change,Cleared again in 2012 for palm (young trees visible in 2014 GE image); not sure if 1998 clearing was for palm or abandoned
8467,NA,NA
8468,NA,NA
8469,NA,NA
8470,Recommend change,"Degraded nearby clearing in 1995, probably not cleared until 2003 (agree cleared for smallholder)"
8471,NA,NA
8472,NA,NA
8473,Recommend change,"Degraded nearby clearing, not selective logging"
8474,NA,NA
8475,NA,NA
8476,NA,NA
8477,Recommend change,"Cleared palm (though might be smallholder palm); or maybe a small possibility this was clearing for coconut trees, but if that's the case I'm not sure this is smallholder"
8478,NA,NA
8479,NA,NA
8480,Agree,NA
8481,NA,NA
8482,NA,NA
8483,NA,NA
8484,NA,NA
8485,NA,NA
8486,Recommend change,Forest was degraded starting in 1999 (either logging or nearby peatland draining)
8487,Agree,NA
8488,NA,NA
8489,Recommend change,"I think this pixel was already degraded in 1990, clearing 2006 was the only change event"
8490,NA,NA
8491,NA,NA
8492,Unsure,"This may have been a degraded pixel, degraded nearby clearing (or possibly cleared) in 2002, not sure about this though"
8493,NA,NA
8494,Recommend change,"Cleared - abandoned again in 2012, pixel itself never planted with palm oil"
8495,NA,NA
8496,NA,NA
8497,NA,NA
8498,Agree,NA
8499,NA,NA
8500,NA,NA
8501,NA,NA
8502,NA,NA
8503,NA,NA
8504,NA,NA
8505,Agree,NA
8506,NA,NA
8507,NA,NA
8508,Unsure,Not positive this was forest in 1990
8509,NA,NA
8510,Agree,NA
8511,NA,NA
8512,NA,NA
8513,Recommend change,"Degraded mangrove forest, possibly cleared in 2016"
8514,NA,NA
8515,Recommend change,I think this pixel was degraded by selective logging in 2001 before it was cleared in 2011
8516,NA,NA
8517,NA,NA
8518,NA,NA
8519,NA,NA
8520,Recommend change,"Cleared for palm in 2005 (possibly smallholder palm, or plasma)"
8521,Recommend change,"Cleared again in 2016; also might have been abandoned, rather than cleared for tree plantations"
8522,Agree,NA
8523,NA,NA
8524,NA,NA
8525,NA,NA
8526,NA,NA
8527,NA,NA
8528,NA,NA
8529,NA,NA
8530,NA,NA
8531,NA,NA
8532,NA,NA
8533,NA,NA
8534,NA,NA
8535,NA,NA
8536,NA,NA
8537,NA,NA
8538,Agree,NA
8539,NA,NA
8540,Agree,NA
8541,NA,NA
8542,NA,NA
8543,Unsure,May have been degraded by selective logging or nearby clearing in 2007/2008
8544,NA,NA
8545,NA,NA
8546,Recommend change,Non forest
8547,NA,NA
8548,NA,NA
8549,NA,NA
8550,Recommend change,"Degraded nearby clearing again in 2014, I don't think the pixel was actually cleared in 2016 (though not positive about this)"
8551,NA,NA
8552,NA,NA
8553,Agree,NA
8554,NA,NA
8555,NA,NA
8556,NA,NA
8557,NA,NA
8558,NA,NA
8559,NA,NA
8560,NA,NA
8561,NA,NA
8562,NA,NA
8563,Agree,NA
8564,NA,NA
8565,NA,NA
8566,NA,NA
8567,Agree,NA
8568,NA,NA
8569,NA,NA
8570,Recommend change,"Just cleared once, in 1998, abandoned after that"
8571,NA,NA
8572,NA,NA
8573,NA,NA
8574,NA,NA
8575,NA,NA
8576,NA,NA
8577,Agree,NA
8578,NA,NA
8579,NA,NA
8580,NA,NA
8581,NA,NA
8582,NA,NA
8583,Agree,NA
8584,NA,NA
8585,NA,NA
8586,Agree,NA
8587,Agree,NA
8588,NA,NA
8589,NA,NA
8590,Unsure,I think the pixel was cleared abandoned again in 2005 and 2013
8591,Agree,NA
8592,NA,NA
8593,Agree,NA
8594,NA,NA
8595,NA,NA
8596,NA,NA
8597,NA,NA
8598,NA,NA
8599,Agree,NA
8600,NA,NA
8601,NA,NA
8602,NA,NA
8603,Recommend change,"Degraded nearby clearing in 2011, then cleared in 2013 (or first visible in 2013); also 1999 degradation probably peatland draining, not selective logging"
8604,NA,NA
8605,NA,NA
8606,NA,NA
8607,Agree,NA
8608,NA,NA
8609,NA,NA
8610,NA,NA
8611,NA,NA
8612,NA,NA
8613,Agree,NA
8614,NA,NA
8615,NA,NA
8616,NA,NA
8617,Agree,NA
8618,NA,NA
8619,Unsure,"Boundary pixel, not sure if it is more than 50% forested"
8620,Unsure,"Not positive the pixel was forested in 1990, if it was, first clearing probably visible in 1995, then cleared again in 1998 and 2001 (also maybe  abandoned, not smallholder?)"
8621,NA,NA
8622,NA,NA
8623,NA,NA
8624,Agree,NA
8625,NA,NA
8626,Agree,NA
8627,Unsure,Not sure if this is forest or shrubland
8628,NA,NA
8629,Recommend change,"Cleared for palm, not for tree plantations (based on 2014 GE image plus SPOT image), though the planting pattern is somewhat erratic, so possible these are another type of palm tree, not oil palms; also maybe possible this was non forest (an old plantation) in 1990?"
8630,Agree,NA
8631,NA,NA
8632,Recommend change,"Cleared -  abandoned in 2006, then cleared for palm in 2010"
8633,NA,NA
8634,NA,NA
8635,NA,NA
8636,Agree,NA
8637,NA,NA
8638,NA,NA
8639,NA,NA
8640,NA,NA
8641,NA,NA
8642,Agree,NA
8643,NA,NA
8644,NA,NA
8645,NA,NA
8646,NA,NA
8647,Unsure,"Might have been fire affected in 1997/1998, not positive it was abandoned clearing"
8648,Agree,NA
8649,NA,NA
8650,Agree,NA
8651,Agree,NA
8652,NA,NA
8653,NA,NA
8654,NA,NA
8655,NA,NA
8656,NA,NA
8657,NA,NA
8658,NA,NA
8659,NA,NA
8660,Agree,NA
8661,Unsure,"Possible the pixel was cleared, not just degraded at the first or second fire event"
8662,NA,NA
8663,NA,NA
8664,Recommend change,Probably not forested in 1990
8665,NA,NA
8666,NA,NA
8667,NA,NA
8668,NA,NA
8669,NA,NA
8670,NA,NA
8671,Agree,NA
8672,Agree,NA
8673,NA,NA
8674,Unsure,Not positive the pixel was cleared for tree plantations in 2014
8675,Agree,NA
8676,Agree,NA
8677,Agree,NA
8678,Unsure,Not positive this was forested in 1990
8679,Recommend change,"I think this is probably a degraded peat forest, no change during study period (or just degraded, maybe in 1999?)"
8680,Recommend change,More likely cleared or abandoned in 2009
8681,NA,NA
8682,NA,NA
8683,Agree,NA
8684,Agree,NA
8685,Agree,NA
8686,Agree,NA
8687,NA,NA
8688,Agree,NA
8689,NA,NA
8690,NA,NA
8691,NA,NA
8692,Agree,NA
8693,Agree,NA
8694,Agree,NA
8695,NA,NA
8696,NA,NA
8697,Recommend change,"Degraded nearby clearing in 2002, agree with smallholder clearing in 2004"
8698,NA,NA
8699,Unsure,"Probably cleared in 1998, not 1999"
8700,NA,NA
8701,Recommend change,"Abandoned twice, never used for smallholder land use"
8702,Unsure,More likely degraded nearby clearing
8703,Agree,NA
8704,Recommend change,More likely cleared fire than cleared abandoned
8705,Unsure,I think the pixel was a forest fragment
8706,Agree,NA
8707,NA,NA
8708,Agree,NA
8709,Agree,NA
8710,NA,NA
8711,NA,NA
8712,Recommend change,Final clearing for palm oil (small palms visible in 2016 GE image); unsure whether the earlier clearings were for tree plantations or abandoned (though I think it was likely for a tree plantation)
8713,NA,NA
8714,NA,NA
8715,NA,NA
8716,NA,NA
8717,Agree,NA
8718,NA,NA
8719,NA,NA
8720,Agree,NA
8721,NA,NA
8722,Recommend change,"Cleared in 1996, not degraded"
8723,NA,NA
8724,NA,NA
8725,Agree,NA
8726,NA,NA
8727,Agree,NA
8728,Agree,NA
8729,NA,NA
8730,NA,NA
8731,Agree,NA
8732,Recommend change,I think the pixel was probably cleared by road construction before 1990
8733,NA,NA
8734,Agree,NA
8735,Agree,NA
8736,NA,NA
8737,Agree,NA
8738,NA,NA
8739,Agree,NA
8740,NA,NA
8741,Unsure,"I think this would probably be cleared abandoned, not cleared other"
8742,NA,NA
8743,NA,NA
8744,Agree,NA
8745,NA,NA
8746,NA,NA
8747,Unsure,Might have actually been cleared earlier (1995 or 1996?); agree with 2002 event and driver
8748,Unsure,I think the pixel might have been cleared for rubber; also possible this was non primary forest in 1990??
8749,NA,NA
8750,NA,NA
8751,NA,NA
8752,NA,NA
8753,NA,NA
8754,NA,NA
8755,Agree,NA
8756,NA,NA
8757,Agree,NA
8758,Agree,NA
8759,NA,NA
8760,NA,NA
8761,Agree,NA
8762,Agree,NA
8763,NA,NA
8764,Agree,NA
8765,NA,NA
8766,Agree,NA
8767,NA,NA
8768,NA,NA
8769,Unsure,"Possible this was a degraded swamp forest, degraded again (nearby clearing) in 1998, 2008 and 2010, then cleared (other?) in 2015"
8770,NA,NA
8771,NA,NA
8772,Agree,NA
8773,Agree,NA
8774,Recommend change,"Cleared abandoned in 1995, cleared abandoned again in 1999"
8775,NA,NA
8776,Agree,NA
8777,NA,NA
8778,NA,NA
8779,NA,NA
8780,Recommend change,Nearby clearing more likely than selective logging
8781,NA,NA
8782,Unsure,Possibly degraded peatland draining? Or possible degradation didn't reach the pixel
8783,NA,NA
8784,Agree,NA
8785,NA,NA
8786,NA,NA
8787,NA,NA
8788,NA,NA
8789,Agree,NA
8790,Unsure,Not sure if this is nearby clearing or natural disturbance
8791,NA,NA
8792,NA,NA
8793,Agree,NA
8794,NA,NA
8795,Unsure,Not sure if this pixel was cleared for tree plantations or abandoned
8796,Agree,NA
8797,NA,NA
8798,Agree,NA
8799,NA,NA
8800,Unsure,Might have already been non forest by first cloud free image in 1993 (agree the pixel was abandoned)
8801,NA,NA
8802,NA,NA
8803,Unsure,"Boundary pixel, possible the majority  of the pixel was forested?"
8804,Agree,NA
8805,NA,NA
8806,NA,NA
8807,Unsure,"Might have been cleared in 2011, not 2012"
8808,NA,NA
8809,NA,NA
8810,NA,NA
8811,NA,NA
8812,NA,NA
8813,NA,NA
8814,Agree,NA
8815,Agree,NA
8816,Recommend change,"I don't see the first 2 degradation events, 2013 might have been clearing"
8817,NA,NA
8818,NA,NA
8819,NA,NA
8820,Agree,NA
8821,NA,NA
8822,Recommend change,Another degradation (or possibly clearing) event happened in 2016 (fire?)
8823,Agree,NA
8824,Recommend change,"If pixel was still forested in 1990, it was probably degraded forest, also 2016 clearing event was probably fire"
8825,Recommend change,Degraded nearby clearing in 2009; also clearing in 2011/2012 for palm (see SPOT image)
8826,NA,NA
8827,NA,NA
8828,NA,NA
8829,Agree,NA
8830,Agree,NA
8831,NA,NA
8832,Recommend change,More likely degraded than intact
8833,NA,NA
8834,Agree,NA
8835,NA,NA
8836,NA,NA
8837,NA,NA
8838,Agree,NA
8839,NA,NA
8840,NA,NA
8841,Recommend change,Non forest
8842,Agree,NA
8843,NA,NA
8844,NA,NA
8845,Recommend change,Non forest
8846,NA,NA
8847,Agree,NA
8848,NA,NA
8849,NA,NA
8850,NA,NA
8851,Agree,NA
8852,NA,NA
8853,Unsure,"I think this might have been a degraded forest in 1990 (or 1993, first cloud free image), then cleared in 1999"
8854,NA,NA
8855,NA,NA
8856,NA,NA
8857,Agree,NA
8858,Agree,NA
8859,NA,NA
8860,NA,NA
8861,Unsure,I think was a waterlogged (but still forested) section of a peatland
8862,NA,NA
8863,Agree,NA
8864,Agree,NA
8865,Unsure,Degraded in 2010?
8866,NA,NA
8867,Unsure,Not positive this pixel was primary forest in 1990
8868,Recommend change,I think the pixel was actually cleared (smallholder? Abandoned?) in 1999
8869,NA,NA
8870,Unsure,"Forest area, but not sure if it really has more than 50% of its original canopy cover remaining"
8871,NA,NA
8872,Recommend change,I think this is probably a rubber plantation
8873,NA,NA
8874,NA,NA
8875,Recommend change,Probably non forest
8876,Agree,NA
8877,NA,NA
8878,NA,NA
8879,NA,NA
8880,NA,NA
8881,Recommend change,Already cleared at first cloud-free image
8882,Recommend change,"Probably cleared in 1992, smallholder each time"
8883,NA,NA
8884,NA,NA
8885,NA,NA
8886,Agree,NA
8887,Recommend change,"Pixel either never cleared, just degraded, or slowly degraded until it finally lost +50% of its canopy around 2011/2012"
8888,NA,NA
8889,NA,NA
8890,Recommend change,Another clearing event in 2014
8891,NA,NA
8892,NA,NA
8893,Recommend change,I think this is more likely forest regrowth than natural forest
8894,NA,NA
8895,Agree,NA
8896,Unsure,"Not positive the pixel was planted with oil palms, could have been abandoned"
8897,NA,NA
8898,NA,NA
8899,Recommend change,I think the pixel was probably  rubber (non forest) in 1990
8900,Recommend change,"Agree with 1998, cleared fire in 2016"
8901,NA,NA
8902,Agree,NA
8903,Unsure,"I think the pixel may have actually still  been forested in 1990 (boundary pixel), maybe cleared around 1996?"
8904,Agree,NA
8905,Recommend change,Degraded in 1999 from selective logging
8906,Agree,NA
8907,NA,NA
8908,Agree,NA
8909,Agree,NA
8910,Unsure,Possibly rubber??
8911,NA,NA
8912,NA,NA
8913,Unsure,Not positive this is primary forest
8914,NA,NA
8915,Recommend change,"2002 was degraded - nearby clearing; first clearing was in 2008 (abandoned); pixel adjacent to an area cleared for palm in 2013, but I don't think the pixel itself was planted"
8916,Recommend change,First clearing not actually visible until 1994
8917,NA,NA
8918,NA,NA
8919,NA,NA
8920,Agree,NA
8921,NA,NA
8922,NA,NA
8923,NA,NA
8924,Agree,NA
8925,Agree,NA
8926,Agree,NA
8927,NA,NA
8928,NA,NA
8929,NA,NA
8930,Agree,NA
8931,Recommend change,I think this was rubber in 1990 (though not positive)
8932,Recommend change,Possible this pixel was rubber (not primary forest) in 1990; also driver of 2012 clearing is either abandoned or rubber
8933,Agree,NA
8934,NA,NA
8935,NA,NA
8936,NA,NA
8937,NA,NA
8938,NA,NA
8939,Agree,NA
8940,NA,NA
8941,Recommend change,"Second clearing in 2014, not 2015"
8942,Recommend change,Already cleared in 1990
8943,Recommend change,"Either degraded or non forest, also degraded again in 2010"
8944,NA,NA
8945,NA,NA
8946,Unsure,Not sure if this is forest or rubber
8947,Recommend change,Non forest
8948,NA,NA
8949,NA,NA
8950,NA,NA
8951,NA,NA
8952,NA,NA
8953,NA,NA
8954,NA,NA
8955,Unsure,Not positive the pixel was forested in 1990; agree with clearing events if it was forest
8956,Agree,NA
8957,NA,NA
8958,NA,NA
8959,NA,NA
8960,Agree,NA
8961,NA,NA
8962,NA,NA
8963,NA,NA
8964,NA,NA
8965,NA,NA
8966,NA,NA
8967,Agree,NA
8968,NA,NA
8969,NA,NA
8970,NA,NA
8971,Unsure,"Boundary pixel, not sure whether the pixel is palm or abandoned"
8972,NA,NA
8973,Recommend change,More likely abandoned than smallholder
8974,NA,NA
8975,NA,NA
8976,Recommend change,2006 - cleared abandoned; 2014 cleared palm estates (small palm plants visible in 2015 google earth image)
8977,NA,NA
8978,Agree,NA
8979,Recommend change,"Both events were fire, may have been cleared in 1998; also might have been degraded forest in 1990"
8980,Recommend change,"Degraded nearby clearing, not selective logging; also degraded nearby clearing again in 2002 and 2009"
8981,Unsure,"Agree with 1999 degradation, but not sure this was primary forest in 1990 (probably not intact, maybe non forest)"
8982,Agree,NA
8983,Agree,NA
8984,Recommend change,Rubber
8985,NA,NA
8986,Recommend change,Non forest
8987,NA,NA
8988,NA,NA
8989,NA,NA
8990,Agree,NA
8991,NA,NA
8992,NA,NA
8993,Unsure,"Not sure the pixel was primary forest in 1990, also possible the pixel was cleared - abandoned in 1994"
8994,Agree,NA
8995,NA,NA
8996,Recommend change,"Degraded in 2016, possibly in 2013, also might have been degraded forest in start of the study period"
8997,Recommend change,"I agree that this was degraded forest in 1990, but think it was degraded again during the study period (selective logging starting around 1995)"
8998,NA,NA
8999,NA,NA
9000,NA,NA
9001,NA,NA
9002,Recommend change,First clearing should be cleared - abandoned (also change not actually visible in the pixel until 1996); second clearing in 2012 also probably abandoned (in SPOT and GE it looks like unplanted land being prepared for plantation development)
9003,NA,NA
9004,NA,NA
