ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LAND_USE,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
6716,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6716.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6716.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Palm estate,CLEARED,Sulawesi,Unsure,Not positive the pixel was actually planted with palms in 2013,Primary degraded,HIGH,NA,2012,2011,Cleared - Abandoned,HIGH,NA,2016,2015,Cleared - Other,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2013,Cleared - Palm estate,Disagree - major,YES,none,1990,NA,1,97,2016,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
6525,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6525.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6525.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Unsure,Not sure this was primary forest in 1990,Non forest,HIGH,NA,0,0,NA,HIGH,cleared before 1994 (no image between 1991-1993),0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering,Yazid checked,NA,coconut plantation,HIGH,HIGH,NA,NA,0,NA,1994,Cleared - Smallholder,Disagree - minor,YES,2015,1990,NA,1,85,NA,FOREST,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
6953,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6953.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6953.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"First cloud free image in 1994, so already cleared at that point (non forest)",Non forest,High,identifikasi pertama tahun 1994,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Zuraidah checked,NA,palm ,HIGH,HIGH,No edits needed,NA,0,NA,1994,Cleared - Smallholder,Disagree - major,YES,none,1994,Zuraidah checked,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,FOREST,NON,NON,NON,Team_2
7155,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7155.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7155.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Unsure,Not sure if this was cleared abandoned or cleared smallholder,Primary degraded,High,NA,1994,1990,Cleared - Abandoned,HIGH,NA,1997,1996,Cleared - Abandoned,NA,NA,2006,2005,Cleared - Abandoned,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Zuraidah checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,1994,Cleared - Smallholder,Disagree - major,YES,2016,1990,Zuraidah checked,1,95,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
7264,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7264.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7264.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"I don’t think the pixel was actually changed, primary degraded through entire study",Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,LOW,HIGH,NA,NA,0,NA,1994,Cleared - Smallholder,Disagree - minor,YES,2017,1990,NA,1,89,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_2
7243,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7243.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7243.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"Cleared in 1997, not 1998",Primary degraded,HIGH,NA,1997,1996,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,LOW,HIGH,NA,NA,0,NA,1998,Cleared - Smallholder,Disagree - major,NO,2011,1990,NA,1,100,NA,FOREST,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
6646,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6646.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6646.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,I don't think this was primary forest in 1990,Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,LOW,HIGH,NA,NA,0,NA,1999,Cleared - Smallholder,Agree,YES,none,1994,NA,1,72,NA,UNKNOWN,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
6690,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6690.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6690.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"I don't think this pixel changed, probably non forest from 1990, possibly degraded forest",Non forest,High,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1999,Cleared - Smallholder,Disagree - major,YES,none,1990,NA,1,97,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_2
6899,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6899.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6899.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"This was cleared for a plantation, either oil palms (cleared - palm estate) or another type of palm (cleared - other)",Primary degraded,HIGH,First identification in the year 1994,1999,1997,Cleared - Palm estates,HIGH,Nearby clearing for smallholder landuse,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Tatik checked,palm oil,NA,HIGH,HIGH,No edits needed,palm oil since 1999,0,NA,1999,Cleared - Smallholder,Disagree - minor,YES,2016,1994,Tatik checked,1,0,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
7180,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7180.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7180.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"Pixel never cleared, degraded nearby clearing in 2016",Non forest,High,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,no image 1990-1993,HIGH,HIGH,NA,NA,0,NA,2000,Cleared - Smallholder,Disagree - minor,YES,2010,1994,NA,1,92,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,NA,NON,NON,Team_2
7301,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7301.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7301.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Unsure,Not sure this was primary forest in 1990,Non forest,LOW,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Diana checked,NA,NA,LOW,HIGH,NA,NA,0,NA,2001,Cleared - Smallholder,Disagree - minor,YES,2017,1994,NA,1,100,NA,FOREST,NON,NON,NON,NON,NON,NON,FOREST,FOREST,NA,NON,Team_2
7245,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7245.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7245.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,Cleared in 2005,Primary degraded,High,Data tidak tersedia tahun 1990,1999,1997,Degraded - Nearby clearing,HIGH,NA,2005,2004,Cleared - Smallholder,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2002,Cleared - Smallholder,Disagree - major,YES,2014,1994,NA,1,97,2005,FOREST,FOREST,FOREST,FOREST,NON,FOREST,NON,FOREST,FOREST,FOREST,NON,Team_2
6618,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6618.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6618.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"Cleared smallholder in 2003, cleared smallholder again in 2015",Primary degraded,HIGH,NA,1999,1998,Degraded - Nearby clearing,HIGH,NA,2002,2001,Cleared - Smallholder,NA,NA,2009,2008,Cleared - Smallholder,NA,NA,2015,2014,Cleared - Smallholder,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,2003,Cleared - Smallholder,Agree,NO,none,1994,Inggit checked,1,97,2016,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,NON,Team_2
6571,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6571.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6571.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,"I don't actually think the pixel was cleared, if it was it would be cleared - abandoned",Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Inggit checked,NA,NA,LOW,HIGH,No edits needed,NA,0,NA,2009,Cleared - Smallholder,Agree,NO,2016,1990,Inggit checked,1,97,NA,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,Team_2
6641,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6641.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6641.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,I don't think this pixel was ever cleared,Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,2015,Cleared - Smallholder,Agree,YES,2016,2002,Inggit checked,1,97,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
6883,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6883.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6883.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Unsure,I think this may have been non primary forest in the first cloud free image (or possibly cleared between 1997 and 1999?),Non forest,LOW,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Tatik checked,NA,"landsat data not available in until 1996, rubber",HIGH,HIGH,No edits needed,NA,0,NA,2015,Cleared - Smallholder,Disagree - minor,YES,2014,1997,Tatik checked,1,90,2001,FOREST,NON,NON,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_2
6921,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6921.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6921.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,Probably non forest from start of study period,Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Tatik checked,NA,NA,HIGH,HIGH,Edited entry,change at 2014,0,NA,2015,Cleared - Smallholder,Disagree - major,YES,2014,1994,Tatik checked,1,97,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
6931,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6931.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6931.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED,Sulawesi,Recommend change,I don't think this pixel was actually primary forest,Non forest,LOW,NA,0,0,NA,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Tatik checked,SPOT data not available,NA,LOW,HIGH,No edits needed,NA,0,NA,2015,Cleared - Smallholder,Disagree - minor,NO,none,1996,Tatik checked,1,76,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
6498,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6498.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6498.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED_CLEARED,Sulawesi,Recommend change,"I don't think the pixel was ever actually cleared (just dry in 1993 and 2015); degraded nearby clearing in 2003 and 2007 (also possibly just a shrubland, non forest since 1990)",Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,1993,Cleared - Smallholder,Agree,YES,2014,1990,Yazid checked,2,100,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
7246,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7246.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7246.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,CLEARED_CLEARED,Sulawesi,Recommend change,Already cleared at first cloud free image (1994),Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,LOW,HIGH,NA,NA,0,NA,1994,Cleared - Abandoned,Disagree - major,YES,2016,1994,NA,2,95,NA,FOREST,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
6937,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6937.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6937.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,DEG_CLEARED,Sulawesi,Recommend change,Cleared again in 2011 (also smallholder clearing),Primary degraded,HIGH,NA,1994,1990,Degraded - Nearby clearing,HIGH,NA,1998,1997,Cleared - Smallholder,HIGH,NA,2011,2010,Cleared - Smallholder,NA,NA,2016,2015,Cleared - Other,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Zuraidah checked,NA,NA,HIGH,HIGH,NA,NA,1994,Degraded - Nearby clearing,1998,Cleared - Smallholder,Disagree - minor,YES,none,1990,NA,2,95,2011,FOREST,NON,NON,BUFFER,FOREST,FOREST,NON,FOREST,NON,NON,NON,Team_2
6910,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6910.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6910.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,DEG_CLEARED,Sulawesi,Unsure,Possibly non forest in 1990,Non forest,HIGH,First identification in the year 1996,0,0,NA,HIGH,Nearby clearing for smallholder landuse,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Tatik checked,NA,NA,HIGH,HIGH,No edits needed,No data until 1995,1999,Degraded - Nearby clearing,2015,Cleared - Smallholder,Disagree - minor,YES,2015,1996,Tatik checked,2,90,2016,NON,NON,NON,BUFFER,NON,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_2
7005,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7005.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7005.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Smallholder,DEG_CLEARED,Sulawesi,Recommend change,Degraded nearby clearing in 2002; also possible this was already non primary forest (a shifting cultivation area?) in 1990,Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Anna checked,NA,NA,HIGH,HIGH,No edits needed,pixel still in forest,2011,Degraded - Nearby clearing,2015,Cleared - Smallholder,Disagree - minor,YES,2013,1990,Anna checked,2,100,2016,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
6695,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6695.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6695.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Other,CLEARED_CLEARED,Sulawesi,Unsure,Second clearing may also have been smallholder; also year of second clearing should be 2013,Primary degraded,High,NA,1997,1995,Cleared - Smallholder,HIGH,NA,2013,2012,Cleared - Smallholder,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Sawah,Yazid checked,NA,no image 1990-1993,HIGH,HIGH,No edits needed,NA,0,NA,1997,Cleared - Smallholder,Agree,YES,2015,1994,Yazid checked,2,94,2014,FOREST,NON,NON,FOREST,NON,FOREST,NON,FOREST,NON,NON,NON,Team_2
7410,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7410.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7410.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Fire,CLEARED,Sulawesi,Unsure,"Not sure the pixel was cleared by fire in 1994, possible it was just natural dryness",Non forest,High,NA,0,0,NA,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Tatik checked,NA,The Lansdat data not available in 1990-1993,HIGH,HIGH,Edited entry,NA,0,NA,1994,Cleared - Fire,Disagree - major,YES,2014,1990,Tatik checked,1,90,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
6686,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6686.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6686.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED,Sulawesi,Unsure,"Not sure if this is abandoned or smallholder, also possible this wasn't primary forest at start of study",Non forest,High,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1993,Cleared - Abandoned,Disagree - minor,YES,2014,1990,NA,1,97,NA,FOREST,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
7380,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7380.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7380.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED,Sulawesi,Unsure,"I think this could just be part of the natural drying cycle, not actual clearing",Primary intact,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Tatik checked,NA,seasonal drying no access,HIGH,HIGH,No edits needed,NA,0,NA,1994,Cleared - Abandoned,Disagree - minor,NO,2014,1990,Tatik checked,1,89,NA,FOREST,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_2
7108,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7108.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7108.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED,Sulawesi,Unsure,"I don't see the clearing event, also possible this was already part of a shifting cultivation area in 1990",Non forest,LOW,NA,0,0,NA,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Zuraidah checked,NA,rubber,LOW,HIGH,NA,NA,0,NA,2001,Cleared - Abandoned,Disagree - major,YES,2015,1995,NA,1,97,NA,FOREST,FOREST,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,NA,NON,Team_2
6679,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6679.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6679.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED,Sulawesi,Unsure,"Pretty sure this was abandoned, but near smallholder ag so could be smallholder (also not 100% sure this was primary forest in 1990)",Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,2002,Cleared - Abandoned,Disagree - major,YES,2017,1994,Yazid checked,1,66,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,NON,Team_2
7455,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7455.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7455.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,CLEARED_CLEARED,Sulawesi,Unsure,"Not positive the pixel was forested in 1990; agree with change dates, though not sure if it would be smallholder or abandoned",Non forest,HIGH,NA,0,0,NA,LOW,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Diana checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1999,Cleared - Abandoned,Disagree - major,YES,2014,1994,NA,2,71,NA,FOREST,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_2
7382,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7382.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample7382.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sulawesi,Recommend change,Also degraded nearby clearing in 2012; agree with 2015 clearing,Primary degraded,HIGH,NA,2007,2005,Degraded - Nearby clearing,HIGH,NA,2012,2010,Degraded - Nearby clearing,HIGH,NA,2014,2013,Degraded - Nearby clearing,NA,NA,2015,2014,Cleared - Abandoned,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Tatik checked,NA,The Lansdat data not available in 1990-1993,HIGH,HIGH,NA,NA,2007,Degraded - Nearby clearing,2015,Cleared - Abandoned,Disagree - major,YES,none,1994,NA,2,97,2012,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
6994,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6994.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6994.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sulawesi,Unsure,2015 clearing might have been by fire,Primary intact,HIGH,NA,2010,2009,Cleared - Abandoned,HIGH,NA,2015,2014,Cleared - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Anna checked,NA,NA,HIGH,HIGH,NA,NA,2010,Degraded - Nearby clearing,2015,Cleared - Abandoned,Disagree - major,YES,none,1994,NA,2,98,2016,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
6638,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6638.html,file:///F:/Indonesia_samples/pages_new/Sulawesi_sample6638.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Non forest,NO_CHANGE,Sulawesi,Recommend change,"I think it was probably a degraded forest in 1990, cleared in 1997, probably for palm",Primary degraded,HIGH,NA,2000,1997,Cleared - Palm estates,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Inggit checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Disagree - major,YES,2016,1997,Inggit checked,0,100,NA,FOREST,FOREST,NON,NON,NON,NON,NON,Non,NON,NON,NON,Team_2
