ISLAND,ID,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,KLHK_LU,FY_CF,SPOT,HIGHRES_GE,USER,AGREE_DISAGREE,CONF_FINAL,CLASS_NOTES,NOTES_FINAL,CHANGE_E_CONF,Editor,DISAG_EDITS,DISAG_NOTES,Checked,D_REVIEW_NOTES,FINAL_LU_UMD,NUM_CHANGE,TRAJECTORY,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,DEG_YR_FIRST,DEG_TYPE_FIRST
Maluku,5796,Primary intact,H,Sample complete!,1997,1996,Degraded - Selective logging,H,NA,2004,2003,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2015,Anna checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1997,Degraded - Selective logging
Maluku,5892,Primary intact,H,Sample complete!,2006,2004,Degraded - Selective logging,H,NA,2009,2006,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1992,Yes,none,Zuraidah checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2006,Degraded - Selective logging
Maluku,5903,Primary degraded,H,Sample complete!,1999,1997,Degraded - Selective logging,L,NA,2015,2014,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,Yes,none,Zuraidah checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Selective logging,2,Primary degraded > Degraded - Selective logging > Degraded - Selective logging,0,NA,1999,Degraded - Selective logging
Maluku,6107,Primary intact,H,Sample complete!,1997,1994,Degraded - Selective logging,H,NA,1999,1997,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,No,2015,Tatik checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1997,Degraded - Selective logging
Maluku,6111,Primary intact,H,Sample complete!,2006,2005,Degraded - Nearby clearing,H,NA,2015,2014,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1995,No,none,Tatik checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,2006,Degraded - Nearby clearing
Nusa_Tenggara,6175,Primary intact,H,Sample complete!,2008,2007,Degraded - Nearby clearing,L,NA,2012,2011,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2013,Yazid checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,2008,Degraded - Nearby clearing
Sulawesi,6500,Primary intact,H,NA,1998,1997,Degraded - Selective logging,H,NA,2005,2004,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1995,Yes,none,Yazid checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1998,Degraded - Selective logging
Sulawesi,6749,Primary intact,H,NA,1998,1997,Degraded - Nearby clearing,H,NA,2016,2015,Degraded - Nearby clearing,L,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1994,Yes,2012,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,1998,Degraded - Nearby clearing
Sulawesi,6776,Primary intact,H,NA,1999,1997,Degraded - Fire,L,NA,2003,2002,Degraded - Selective logging,L,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1995,No,2017,Diana checked,Disagree - major,L,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Selective logging,2,Primary intact > Degraded - Fire > Degraded - Selective logging,0,NA,1999,Degraded - Fire
Sulawesi,6882,Primary degraded,H,NA,1991,1990,Degraded - Selective logging,H,nearby clearing by road building,2002,2001,Degraded - Nearby clearing,H,Nearby clearing for smallholder landuse,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,none,Tatik checked,Disagree - minor,H,NA,No degradation in 2016,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary degraded > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1991,Degraded - Selective logging
Sulawesi,7010,Primary intact,H,NA,1999,1997,Degraded - Selective logging,H,NA,2008,2007,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2014,Anna checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Selective logging,2,Primary intact > Degraded - Selective logging > Degraded - Selective logging,0,NA,1999,Degraded - Selective logging
Sulawesi,7036,Primary degraded,L,citra 1990-1995 tidak dapat di interpestasi,2010,2009,Degraded - Selective logging,L,NA,2015,2014,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1996,Yes,2015,Anna checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Selective logging,2,Primary degraded > Degraded - Selective logging > Degraded - Selective logging,0,NA,2010,Degraded - Selective logging
Sumatera,7618,Primary intact,L,NA,2003,2002,Degraded - Nearby clearing,H,NA,2015,2014,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,none,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,2003,Degraded - Nearby clearing
Sumatera,7994,Primary degraded,H,NA,1999,1998,Degraded - Nearby clearing,H,NA,2010,2009,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,No,2016,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary degraded > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,1999,Degraded - Nearby clearing
Sumatera,8045,Primary degraded,H,NA,2010,2009,Degraded - Nearby clearing,H,NA,2013,2012,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2015,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary degraded > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,2010,Degraded - Nearby clearing
Sumatera,9308,Primary intact,H,Sample complete!,1998,1997,Degraded - Selective logging,H,NA,2016,2015,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2014,Yazid checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1998,Degraded - Selective logging
Sumatera,9334,Primary intact,H,NA,2002,2001,Degraded - Selective logging,H,NA,2005,2004,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2014,Yazid checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2002,Degraded - Selective logging
Sumatera,9444,Primary intact,H,Image of 1990 not available,2000,1999,Degraded - Selective logging,H,NA,2009,2008,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,1992,Yes,none,Yazid checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2e3,Degraded - Selective logging
Sumatera,9640,Primary intact,H,Sample complete!,2008,2007,Degraded - Nearby clearing,H,NA,2015,2014,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2016,Tatik checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,2008,Degraded - Nearby clearing
Kalimantan,2875,Primary intact,H,NA,1997,1994,Degraded - Selective logging,H,NA,1998,1997,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,Yes,none,Yazid checked,Agree,L,NA,"1990 primary intact, change in 1998 and could be in 1997, this area replanted with other trees. This area is forest plantation consession of PT. Buana Inti Energi",H,Yazid checked,No edits needed,NA,Unsure,Might have been rubber in 1990,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1997,Degraded - Selective logging
Kalimantan,4946,Primary degraded,L,NA,1999,1997,Degraded - Selective logging,H,NA,2004,2003,Degraded - Fire,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,none,Zuraidah checked,Disagree - major,H,NA,NA,L,NA,NA,NA,Unsure,Not certain I see the degradation event,Degraded - Fire,2,Primary degraded > Degraded - Selective logging > Degraded - Fire,0,NA,1999,Degraded - Selective logging
Kalimantan,5412,Primary intact,H,NA,1999,1998,Degraded - Selective logging,H,NA,2007,2005,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,Yes,none,Yazid checked,Agree,H,NA,NA,H,NA,NA,NA,Unsure,Not positive degradation reached the pixel,Degraded - Selective logging,2,Primary intact > Degraded - Selective logging > Degraded - Selective logging,0,NA,1999,Degraded - Selective logging
Kalimantan,3458,Primary intact,H,NA,2008,2007,Degraded - Selective logging,L,NA,2010,2009,Degraded - Selective logging,H,NA,0,0,NA,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,none,Zuraidah checked,Disagree - major,L,NA,NA,H,NA,NA,NA,Recommend change,"I don't see 2000 event, agree with 2008, 2010 event should probably actually be 2011",Degraded - Selective logging,2,Primary intact > Degraded - Selective logging > Degraded - Selective logging,0,NA,2008,Degraded - Selective logging
Kalimantan,5362,Primary intact,H,NA,1997,1994,Degraded - Nearby clearing,H,NA,2009,2008,Degraded - Nearby clearing,H,cleared for mining,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,1990,Yes,2014,Yazid checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Recommend change,"Pixel not visible in 1997, degraded nearby clearing in 1998 instead; agree with 2009 clearing",Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,1997,Degraded - Nearby clearing
Kalimantan,3636,Primary intact,L,NA,1998,1997,Degraded - Selective logging,H,NA,2016,2015,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,1990,Yes,2015,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Recommend change,First change not visible until 2009; agree with 2016,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1998,Degraded - Selective logging
Kalimantan,4838,Primary intact,H,NA,2003,2002,Degraded - Selective logging,H,NA,2010,2009,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,1993,Yes,2015,Anna checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Recommend change,"Agree with 2010 event, don't see 2003 event",Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2003,Degraded - Selective logging
Kalimantan,5306,Primary degraded,H,"no image in 1990, PCF 1989",2006,2005,Degraded - Selective logging,H,"Small scale mining along the edge of the river, near the pixel",2010,2009,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,Yes,none,Yazid checked,Disagree - major,H,NA,NA,H,Yazid checked,No edits needed,NA,Unsure,"Don’t see  any canals or nearby clearings, so not sure if the peatland was actually drained",Degraded - Nearby clearing,2,Primary degraded > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2006,Degraded - Selective logging
Kalimantan,4455,Primary intact,H,NA,2007,2006,Degraded - Selective logging,H,NA,2014,2013,Degraded - Nearby clearing,H,clearing for rubber,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1992,Yes,none,Inggit checked,Agree,H,NA,NA,H,Inggit checked,No edits needed,NA,Unsure,Might have been fire,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2007,Degraded - Selective logging
Kalimantan,4063,Primary intact,H,NA,2013,2010,Degraded - Nearby clearing,L,"no image in pixel, small clearing in southwest of pixel",2014,2010,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,none,Diana checked,Disagree - major,H,NA,NA,H,Diana checked,Edited entry,"Natural karst forest, after revisiting I think it was actually primary in 1990, but seems to have been degraded around 1998/1999 (no signs of fire, but maybe drying?)",Recommend change,"I don't see degradation event, but also possible the pixel was rubber in 1990",Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,2013,Degraded - Nearby clearing
Kalimantan,4334,Primary intact,L,NA,1999,1995,Degraded - Fire,H,NA,2014,2013,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2009,Inggit checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Unsure,"Possible the pixel was actually cleared - abandoned in 1996, then cleared and planted with oil palms in 1998",Degraded - Nearby clearing,2,Primary intact > Degraded - Fire > Degraded - Nearby clearing,0,NA,1999,Degraded - Fire
Kalimantan,3098,Primary intact,H,NA,1998,1994,Degraded - Nearby clearing,H,NA,2009,2008,Degraded - Nearby clearing,H,cleared for mining,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,1994,Yes,2016,Tatik checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Recommend change,"More likely cleared abandoned in 2016, no evidence oil palms or any other crop planted after clearing",Degraded - Nearby clearing,2,Primary intact > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,1998,Degraded - Nearby clearing
Kalimantan,4343,Primary degraded,H,NA,1997,1994,Degraded - Selective logging,NA,no degr,2007,2006,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2016,Inggit checked,Disagree - major,H,NA,NA,H,Inggit checked,No edits needed,NA,Recommend change,"Probably primary degraded in 1990; also probably cleared - abandoned in 2007, not cleared palm (or possibly degraded nearby clearing in 2007, not positive the pixel was ever cleared)",Degraded - Nearby clearing,2,Primary degraded > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1997,Degraded - Selective logging
Kalimantan,3273,Primary intact,H,NA,2001,2000,Degraded - Selective logging,H,NA,2007,2006,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,none,Inggit checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Recommend change,"Agree with 2002 degradation event, though don't see 2007 clearing (don't think pixel was ever cleared)",Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2001,Degraded - Selective logging
Kalimantan,4415,Primary intact,H,NA,1995,1990,Degraded - Selective logging,H,no degr,1998,1997,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,No,1994,Inggit checked,Disagree - major,H,karet,NA,H,Inggit checked,Edited entry,Plantation,Unsure,"Not sure this pixel really underwent a change, more likely it was rubber in 1990 (bordering primary forest)",Degraded - Selective logging,2,Primary intact > Degraded - Selective logging > Degraded - Selective logging,0,NA,1995,Degraded - Selective logging
Kalimantan,4500,Primary intact,H,NA,2014,2013,Degraded - Selective logging,H,NA,2015,2014,Degraded - Selective logging,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,Yes,none,Inggit checked,Disagree - minor,H,NA,forest regrowth,H,NA,NA,NA,Recommend change,"I think 2015 was just degradation, probably selective logging not fire",Degraded - Selective logging,2,Primary intact > Degraded - Selective logging > Degraded - Selective logging,0,NA,2014,Degraded - Selective logging
Kalimantan,4806,Primary intact,H,NA,1998,1997,Degraded - Selective logging,H,NA,2002,2001,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1992,Yes,none,Anna checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Unsure,I think clearing more likely happened in either 2001 or 2004,Degraded - Selective logging,2,Primary intact > Degraded - Selective logging > Degraded - Selective logging,0,NA,1998,Degraded - Selective logging
Kalimantan,4795,Primary intact,H,NA,1997,1996,Degraded - Selective logging,H,NA,2014,2013,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2016,Anna checked,Disagree - major,H,rubbber,NA,H,NA,NA,NA,Unsure,"I don't think the pixel was actually cleared in 2016, just adjacent to clearing",Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1997,Degraded - Selective logging
Kalimantan,3850,Primary degraded,H,NA,1999,1998,Degraded - Nearby clearing,NA,NA,2014,2013,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Mangrove Sekunder,1990,Yes,2014,Anna checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Recommend change,Degraded by nearby clearing in 1998? Possibly cleared in 2015 (or just flooded?),Degraded - Nearby clearing,2,Primary degraded > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,1999,Degraded - Nearby clearing
Kalimantan,4382,Primary degraded,H,NA,2001,2000,Degraded - Selective logging,L,degr,2016,2015,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,1993,Yes,2013,Inggit checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Recommend change,"Agree with 2005 event, but degraded again (nearby clearing) in 2016",Degraded - Nearby clearing,2,Primary degraded > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,2001,Degraded - Selective logging
Kalimantan,5447,Primary degraded,H,NA,1994,1992,Degraded - Selective logging,L,NA,2002,2001,Degraded - Selective logging,L,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1992,Yes,none,Diana checked,Disagree - major,H,NA,NA,H,Diana checked,Edited entry,NA,Unsure,Not sure I see any new selective logging in 1999; possible there was new logging in the early 2000s (2003 or 2004/05?),Degraded - Selective logging,2,Primary degraded > Degraded - Selective logging > Degraded - Selective logging,0,NA,1994,Degraded - Selective logging
Kalimantan,3265,Primary intact,H,NA,1999,1995,Degraded - Selective logging,NA,NA,2016,2015,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2016,Inggit checked,Agree,H,NA,NA,H,NA,NA,NA,Recommend change,I think this was intact in 1990; then degraded selective logging in 1999 and degraded nearby clearing in 2016,Degraded - Nearby clearing,2,Primary intact > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1999,Degraded - Selective logging
Kalimantan,3388,Primary degraded,H,NA,2008,2007,Degraded - Nearby clearing,H,NA,2012,2011,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2012,Inggit checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Recommend change,Degradation happened in 2008; degraded again by nearby clearing in 2012,Degraded - Nearby clearing,2,Primary degraded > Degraded - Nearby clearing > Degraded - Nearby clearing,0,NA,2008,Degraded - Nearby clearing
Kalimantan,4398,Primary degraded,H,NA,1994,1993,Degraded - Peatland draining,H,no degr,1998,1997,Degraded - Fire,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,No,2015,Inggit checked,Disagree - major,H,NA,NA,H,Inggit checked,No edits needed,NA,Recommend change,"I think this is a karst forest, but possible it wasn't forested in 1990, also 1994 change probably selective logging, not peatland draining",Degraded - Fire,2,Primary degraded > Degraded - Peatland draining > Degraded - Fire,0,NA,1994,Degraded - Peatland draining
Kalimantan,4135,Primary degraded,L,NA,1997,1995,Degraded - Selective logging,L,logging might take place in 1996,1999,1997,Degraded - Fire,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1994,Yes,2015,Diana checked,Disagree - major,H,NA,NA,H,Diana checked,No edits needed,NA,Unsure,Possible the pixel was actually cleared in 1999 (agree with 1997 degradation),Degraded - Fire,2,Primary degraded > Degraded - Selective logging > Degraded - Fire,0,NA,1997,Degraded - Selective logging
Kalimantan,4376,Primary intact,H,NA,1998,1997,Degraded - Selective logging,L,no degr,2013,2012,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,none,Inggit checked,Disagree - major,H,NA,NA,H,Inggit checked,No edits needed,NA,Recommend change,"Degraded selective logging in 2013, not cleared smallholder",Degraded - Selective logging,2,Primary intact > Degraded - Selective logging > Degraded - Selective logging,0,NA,1998,Degraded - Selective logging
Kalimantan,3395,Primary intact,H,NA,1992,1990,Degraded - Selective logging,H,NA,1999,1997,Degraded - Fire,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2011,Inggit checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Unsure,"Not sure if the pixel was cleared or just degraded, I think degradation is probably more likely",Degraded - Fire,2,Primary intact > Degraded - Selective logging > Degraded - Fire,0,NA,1992,Degraded - Selective logging
Kalimantan,3427,Primary degraded,L,NA,1999,1997,Degraded - Selective logging,L,Cloudy image in 1998,2002,2001,Degraded - Nearby clearing,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1992,Yes,2010,Zuraidah checked,Disagree - major,L,NA,NA,L,NA,NA,NA,Recommend change,Clearing wasn’t actually visible in 1998,Degraded - Nearby clearing,2,Primary degraded > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1999,Degraded - Selective logging
Kalimantan,5169,Primary degraded,H,No data until 1991,1992,1991,Degraded - Selective logging,H,NA,2000,1999,Degraded - Selective logging,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1991,Yes,2015,Tatik checked,Disagree - minor,H,NA,NA,H,Tatik checked,No edits needed,NA,Recommend change,I don’t think this pixel was changed,Degraded - Selective logging,2,Primary degraded > Degraded - Selective logging > Degraded - Selective logging,0,NA,1992,Degraded - Selective logging
Kalimantan,3437,Primary degraded,L,NA,1998,1997,Degraded - Selective logging,L,NA,2010,2009,Degraded - Nearby clearing,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1997,No,none,Zuraidah checked,Disagree - major,L,NA,NA,H,Zuraidah checked,No edits needed,NA,Recommend change,"I don't think this pixel was actually cleared, just degraded",Degraded - Nearby clearing,2,Primary degraded > Degraded - Selective logging > Degraded - Nearby clearing,0,NA,1998,Degraded - Selective logging
Kalimantan,4350,Primary intact,H,NA,2000,1999,Degraded - Nearby clearing,NA,no degr,2002,2001,Degraded - Selective logging,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,1990,Yes,2013,Inggit checked,Disagree - major,H,NA,NA,H,Inggit checked,No edits needed,NA,Unsure,"I think the pixel was just degraded, not cleared",Degraded - Selective logging,2,Primary intact > Degraded - Nearby clearing > Degraded - Selective logging,0,NA,2e3,Degraded - Nearby clearing
